GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMesurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2014080703,2014-08-07,2,11,18,KC,CIN,2,6,32,,0,,0,"(11:18) (SHOTGUN) 10-C.DANIEL SACKED AT KC 31 FOR -1 YARDS (59-E.LAMUR).",0,,,2014,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,32,OWN,0,,0,,0
2014080703,2014-08-07,2,10,35,KC,CIN,3,7,31,,1,,0,"(10:35) (SHOTGUN) 10-C.DANIEL SCRAMBLES UP THE MIDDLE TO KC 46 FOR 15 YARDS (58-R.MAUALUGA).",0,,,2014,15,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
2014080703,2014-08-07,2,9,52,KC,CIN,1,10,46,,1,,0,"(9:52) (SHOTGUN) 10-C.DANIEL PASS DEEP LEFT TO 19-K.WILLIAMS TO CIN 36 FOR 18 YARDS (38-D.MANNING).",0,,,2014,18,SHOTGUN,PASS,0,1,0,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,46,OWN,0,,0,,0
2014080703,2014-08-07,2,9,8,KC,CIN,1,10,64,,1,,0,"(9:08) 34O-K.DAVIS LEFT GUARD TO CIN 19 FOR 17 YARDS (21-D.DENNARD).",0,,,2014,17,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",36,OPP,0,,0,,0
2014080703,2014-08-07,2,8,36,KC,CIN,1,10,81,,0,,0,"(8:36) (SHOTGUN) 10-C.DANIEL PASS SHORT LEFT TO 8-A.WILSON TO CIN 8 FOR 11 YARDS (38-D.MANNING). PENALTY ON KC-65-R.HENRY, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT CIN 19 - NO PLAY.",0,,,2014,11,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,19,OPP,1,KC,1,"ILLEGAL USE OF HANDS",10
2014080703,2014-08-07,2,8,7,KC,CIN,1,20,71,,0,,0,"(8:07) (SHOTGUN) 34O-K.DAVIS RIGHT END PUSHED OB AT CIN 18 FOR 11 YARDS (27-D.KIRKPATRICK).",0,,,2014,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",29,OPP,0,,0,,0
2014080703,2014-08-07,2,7,35,KC,CIN,2,9,82,,0,,0,"(7:35) 10-C.DANIEL SACKED AT CIN 20 FOR -2 YARDS (90-C.BILUKIDI).",0,,,2014,-2,"UNDER CENTER",SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,18,OPP,0,,0,,0
2014080703,2014-08-07,2,6,56,KC,CIN,3,11,80,,0,,0,"(6:56) 10-C.DANIEL PASS SHORT RIGHT TO 8-A.WILSON TO CIN 10 FOR 10 YARDS (21-D.DENNARD).",0,,,2014,10,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,20,OPP,0,,0,,0
2014080703,2014-08-07,2,6,10,KC,CIN,4,1,90,,0,,0,"(6:10) 5-C.SANTOS 28 YARD FIELD GOAL IS GOOD, CENTER-43-T.GAFFORD, HOLDER-2-D.COLQUITT.",0,,,2014,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,10,OPP,0,,0,,0
2014080703,2014-08-07,2,6,7,KC,CIN,0,0,35,,1,,0,"5-C.SANTOS KICKS 70 YARDS FROM KC 35 TO CIN -5. 11-D.SANZENBACHER TO CIN 19 FOR 24 YARDS (57-N.JOHNSON).",0,,,2014,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2014080703,2014-08-07,2,5,59,CIN,KC,1,10,19,,0,,0,"(5:59) 32-J.HILL RIGHT GUARD TO CIN 22 FOR 3 YARDS (90-J.MAUGA).",0,,,2014,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",19,OWN,0,,0,,0
2014080703,2014-08-07,2,5,29,CIN,KC,2,7,22,,1,,0,"(5:29) (SHOTGUN) 32-J.HILL UP THE MIDDLE TO CIN 29 FOR 7 YARDS (90-J.MAUGA; 96-J.HOWARD).",0,,,2014,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,22,OWN,0,,0,,0
2014080703,2014-08-07,2,4,52,CIN,KC,1,10,29,,0,,0,"(4:52) (SHOTGUN) 17-J.CAMPBELL PASS INCOMPLETE SHORT RIGHT TO 81-A.SMITH.",0,,,2014,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,29,OWN,0,,0,,0
2014080703,2014-08-07,2,4,48,CIN,KC,2,10,29,,1,,0,"(4:48) (SHOTGUN) 17-J.CAMPBELL PASS SHORT RIGHT TO 11-D.SANZENBACHER TO CIN 49 FOR 20 YARDS (52-J.JOHNSON).",0,,,2014,20,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,29,OWN,0,,0,,0
2014080703,2014-08-07,2,4,13,CIN,KC,1,10,49,,0,,0,"(4:13) 32-J.HILL LEFT END TO KC 45 FOR 6 YARDS (95-J.MARTIN).",0,,,2014,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",49,OWN,0,,0,,0
2014080703,2014-08-07,2,3,30,CIN,KC,2,4,55,,0,,0,"(3:30) (SHOTGUN) 17-J.CAMPBELL PASS INCOMPLETE SHORT LEFT TO 19-B.TATE. PENALTY ON KC-21-S.SMITH, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT KC 45 - NO PLAY.",0,,,2014,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,45,OPP,1,KC,1,"DEFENSIVE HOLDING",5
2014080703,2014-08-07,2,3,25,CIN,KC,1,10,60,,0,,0,"(3:25) 17-J.CAMPBELL PASS INCOMPLETE DEEP RIGHT TO 19-B.TATE (23-P.GAINES).",0,,,2014,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2014080703,2014-08-07,2,3,18,CIN,KC,2,10,60,,0,,0,"(3:18) 32-J.HILL RIGHT GUARD TO KC 33 FOR 7 YARDS (23-P.GAINES).",0,,,2014,7,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",40,OPP,0,,0,,0
2014080703,2014-08-07,2,2,37,CIN,KC,3,3,67,,1,,0,"(2:37) (SHOTGUN) 17-J.CAMPBELL PASS SHORT LEFT TO 89-R.HEWITT TO KC 26 FOR 7 YARDS (34D-J.MCMILLIAN).",0,,,2014,7,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0
2014080703,2014-08-07,2,2,0,,CIN,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2014,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2014080703,2014-08-07,2,2,0,CIN,KC,1,10,74,,0,,0,"(2:00) 17-J.CAMPBELL PASS DEEP RIGHT TO 11-D.SANZENBACHER FOR 26 YARDS, TOUCHDOWN. PENALTY ON KC-40-D.VAN DYKE, DEFENSIVE HOLDING, DECLINED.",0,,,2014,26,"UNDER CENTER",PASS,0,1,0,1,"DEEP RIGHT",0,0,0,,0,0,0,1,0,0,,26,OPP,0,KC,0,"DEFENSIVE HOLDING",0
2014080703,2014-08-07,2,1,51,CIN,KC,0,0,98,,1,,0,"2-M.NUGENT EXTRA POINT IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",0,,,2014,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2014080703,2014-08-07,2,1,51,CIN,KC,0,0,35,,1,,0,"2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,,,2014,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2014080703,2014-08-07,2,1,51,KC,CIN,1,10,20,,0,,0,"(1:51) (SHOTGUN) 10-C.DANIEL PASS SHORT RIGHT TO 34O-K.DAVIS TO KC 19 FOR -1 YARDS (38-D.MANNING).",0,,,2014,-1,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2014080703,2014-08-07,2,1,28,KC,CIN,2,11,19,,0,,0,"(1:28) (SHOTGUN) 10-C.DANIEL SCRAMBLES UP THE MIDDLE TO KC 21 FOR 2 YARDS (99-M.HUNT).",0,,,2014,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,19,OWN,0,,0,,0
2014080703,2014-08-07,2,1,2,KC,CIN,3,9,21,,1,,0,"(1:02) (NO HUDDLE, SHOTGUN) 10-C.DANIEL PASS SHORT MIDDLE TO 85-F.HAMMOND TO KC 31 FOR 10 YARDS (26-T.MAYS).",0,,,2014,10,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,21,OWN,0,,0,,0
2014080703,2014-08-07,2,0,36,KC,CIN,1,10,31,,0,,0,"(:36) (NO HUDDLE, SHOTGUN) 10-C.DANIEL PASS INCOMPLETE DEEP RIGHT TO 19-K.WILLIAMS. CIN-21-D.DENNARD WAS INJURED DURING THE PLAY.",0,,,2014,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
2014080703,2014-08-07,2,0,31,,CIN,0,0,0,,1,,0,"TIMEOUT #1 BY CIN AT 00:31.",0,,,2014,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2014080703,2014-08-07,2,0,31,KC,CIN,2,10,31,,1,,0,"(:31) (SHOTGUN) 10-C.DANIEL PASS DEEP MIDDLE TO 87-T.KELCE FOR 69 YARDS, TOUCHDOWN.",0,,,2014,69,SHOTGUN,PASS,0,1,0,1,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
2014080703,2014-08-07,2,0,21,KC,CIN,0,0,85,,1,,0,"6-R.SUCCOP EXTRA POINT IS GOOD, CENTER-43-T.GAFFORD, HOLDER-2-D.COLQUITT.",0,,,2014,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2014080703,2014-08-07,2,0,21,KC,CIN,0,0,35,,0,,0,"6-R.SUCCOP KICKS 69 YARDS FROM KC 35 TO CIN -4. 11-D.SANZENBACHER PUSHED OB AT CIN 48 FOR 52 YARDS (6-R.SUCCOP). PENALTY ON CIN-86-J.WRIGHT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CIN 30.",0,,,2014,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,35,OWN,1,CIN,0,"OFFENSIVE HOLDING",10
2014080703,2014-08-07,2,0,8,CIN,KC,1,10,20,,0,,0,"(:08) 17-J.CAMPBELL KNEELS TO CIN 19 FOR -1 YARDS.",0,,,2014,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2014080703,2014-08-07,2,0,0,,CIN,0,0,0,,1,,0,"END QUARTER 2",0,,,2014,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2014080703,2014-08-07,3,15,0,KC,CIN,0,0,35,,1,,0,"5-C.SANTOS KICKS 65 YARDS FROM KC 35 TO CIN 0. 11-D.SANZENBACHER TO CIN 30 FOR 30 YARDS (35D-D.SMITH).",0,,,2014,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2014080703,2014-08-07,3,14,53,CIN,KC,1,10,30,,0,,0,"(14:53) 32-J.HILL UP THE MIDDLE TO CIN 39 FOR 9 YARDS (52-J.JOHNSON).",0,,,2014,9,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,30,OWN,0,,0,,0
2014080703,2014-08-07,3,14,17,CIN,KC,2,1,39,,1,,0,"(14:17) 33-R.BURKHEAD LEFT END TO CIN 42 FOR 3 YARDS (75D-D.HAMILTON).",0,,,2014,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",39,OWN,0,,0,,0
2014080703,2014-08-07,3,13,34,CIN,KC,1,10,42,,0,,0,"(13:34) (SHOTGUN) 17-J.CAMPBELL PASS INCOMPLETE DEEP RIGHT TO 80-O.CHARLES (44-J.ROGERS).",0,,,2014,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,42,OWN,0,,0,,0
2014080703,2014-08-07,3,13,28,CIN,KC,2,10,42,,0,,0,"(13:28) (SHOTGUN) 17-J.CAMPBELL PASS SHORT RIGHT TO 33-R.BURKHEAD TO CIN 49 FOR 7 YARDS (99-V.WALKER).",0,,,2014,7,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,42,OWN,0,,0,,0
2014080703,2014-08-07,3,12,48,CIN,KC,3,3,49,,1,,0,"(12:48) (SHOTGUN) 17-J.CAMPBELL PASS SHORT LEFT INTENDED FOR 19-B.TATE INTERCEPTED BY 41-M.BRONSON AT KC 49. 41-M.BRONSON FOR 51 YARDS, TOUCHDOWN.",0,,,2014,51,SHOTGUN,PASS,0,1,0,1,"SHORT LEFT",0,0,0,,0,1,0,0,0,0,,49,OWN,0,,0,,0
2014080703,2014-08-07,3,12,39,KC,CIN,0,0,35,,1,,0,"5-C.SANTOS KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,,,2014,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2014080703,2014-08-07,3,12,39,CIN,KC,1,10,20,,0,,0,"(12:39) 33-R.BURKHEAD LEFT GUARD TO CIN 23 FOR 3 YARDS (52-J.JOHNSON).",0,,,2014,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",20,OWN,0,,0,,0
2014080703,2014-08-07,3,11,59,CIN,KC,2,7,23,,0,,0,"(11:59) (SHOTGUN) 17-J.CAMPBELL SCRAMBLES RIGHT END TO CIN 24 FOR 1 YARD (41-M.BRONSON). PENALTY ON CIN-72-T.HAWKINSON, ILLEGAL FORMATION, OFFSETTING, ENFORCED AT CIN 23 - NO PLAY. PENALTY ON KC-40-D.VAN DYKE, DEFENSIVE HOLDING, OFFSETTING.",0,,,2014,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,1,0,0,,23,OWN,1,CIN,1,"ILLEGAL FORMATION",0
2014080703,2014-08-07,3,11,30,CIN,KC,2,7,23,,1,,0,"(11:30) (SHOTGUN) 33-R.BURKHEAD LEFT END TO CIN 32 FOR 9 YARDS (90-J.MAUGA).",0,,,2014,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",23,OWN,0,,0,,0
2014080703,2014-08-07,3,10,56,CIN,KC,1,10,32,,0,,0,"(10:56) 33-R.BURKHEAD UP THE MIDDLE TO CIN 36 FOR 4 YARDS (99-V.WALKER).",0,,,2014,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,32,OWN,0,,0,,0
2014080703,2014-08-07,3,10,19,CIN,KC,2,6,36,,0,,0,"(10:19) (PASS FORMATION) PENALTY ON CIN-79-C.BURDEN, FALSE START, 5 YARDS, ENFORCED AT CIN 36 - NO PLAY.",0,,,2014,0,"UNDER CENTER","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,36,OWN,1,CIN,1,"FALSE START",5
2014080703,2014-08-07,3,10,2,CIN,KC,2,11,31,,0,,0,"(10:02) 17-J.CAMPBELL PASS INCOMPLETE DEEP LEFT TO 86-J.WRIGHT. CIN-17-J.CAMPBELL WAS INJURED DURING THE PLAY.  PENALTY ON CIN-86-J.WRIGHT, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT CIN 31 - NO PLAY.",0,,,2014,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,1,0,0,,31,OWN,1,CIN,1,"OFFENSIVE PASS INTERFERENCE",10
2014080703,2014-08-07,3,9,56,CIN,KC,2,21,21,,0,,0,"(9:56) 8-M.SCOTT SCRAMBLES UP THE MIDDLE TO CIN 23 FOR 2 YARDS (95-J.MARTIN).",0,,,2014,2,"UNDER CENTER",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,21,OWN,0,,0,,0
2014080703,2014-08-07,3,9,18,CIN,KC,3,19,23,,0,,0,"(9:18) (SHOTGUN) 33-R.BURKHEAD UP THE MIDDLE TO CIN 25 FOR 2 YARDS (55-D.FORD).",0,,,2014,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,23,OWN,0,,0,,0
2014080703,2014-08-07,3,8,43,CIN,KC,4,17,25,,0,,0,"(8:43) 10-K.HUBER PUNTS 42 YARDS TO KC 33, CENTER-46-C.HARRIS. 85-F.HAMMOND TO CIN 49 FOR 18 YARDS (81-A.SMITH).",0,,,2014,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
2014080703,2014-08-07,3,8,33,KC,CIN,1,10,51,,0,,0,"(8:33) (SHOTGUN) 9-T.BRAY SACKED AT KC 48 FOR -3 YARDS (99-M.HUNT).",0,,,2014,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0
2014080703,2014-08-07,3,7,52,KC,CIN,2,13,48,,0,,0,"(7:52) 32-C.GRAY RIGHT END TO CIN 48 FOR 4 YARDS (53-M.FLOWERS).",0,,,2014,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",48,OWN,0,,0,,0
2014080703,2014-08-07,3,7,10,KC,CIN,3,9,52,,1,,0,"(7:10) (SHOTGUN) 9-T.BRAY PASS DEEP RIGHT TO 47-D.HARRIS TO CIN 18 FOR 30 YARDS (36-S.WILLIAMS).",0,,,2014,30,SHOTGUN,PASS,0,1,0,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2014080703,2014-08-07,3,6,19,KC,CIN,1,10,82,,0,,0,"(6:19) (SHOTGUN) PENALTY ON KC-9-T.BRAY, DELAY OF GAME, 5 YARDS, ENFORCED AT CIN 18 - NO PLAY.",0,,,2014,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,18,OPP,1,KC,1,"DELAY OF GAME",5
2014080703,2014-08-07,3,5,56,KC,CIN,1,15,77,,0,,0,"(5:56) 9-T.BRAY SACKED AT CIN 31 FOR -8 YARDS (92-D.MOCH). FUMBLES (92-D.MOCH), RECOVERED BY CIN-76D-D.KING AT CIN 25. 76D-D.KING TO CIN 25 FOR NO GAIN (76-L.DUVERNAY-TARDIF).",0,,,2014,-8,"UNDER CENTER",SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,0,,23,OPP,0,,0,,0
2014080703,2014-08-07,3,5,35,CIN,KC,1,10,25,,1,,0,"(5:35) (SHOTGUN) 8-M.SCOTT PASS SHORT RIGHT TO 13-J.COLLINS TO CIN 36 FOR 11 YARDS (44-J.ROGERS).",0,,,2014,11,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
2014080703,2014-08-07,3,4,57,CIN,KC,1,10,36,,0,,0,"(4:57) (SHOTGUN) 30-C.PEERMAN RIGHT GUARD TO CIN 39 FOR 3 YARDS (27-S.GREGORY).",0,,,2014,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",36,OWN,0,,0,,0
2014080703,2014-08-07,3,4,22,CIN,KC,2,7,39,,1,,0,"(4:22) (SHOTGUN) 8-M.SCOTT PASS SHORT RIGHT TO 86-J.WRIGHT TO 50 FOR 11 YARDS (23-P.GAINES).",0,,,2014,11,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
2014080703,2014-08-07,3,3,42,CIN,KC,1,10,50,,0,,0,"(3:42) 30-C.PEERMAN UP THE MIDDLE TO 50 FOR NO GAIN (90-J.MAUGA; 99-V.WALKER).",0,,,2014,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,50,OPP,0,,0,,0
2014080703,2014-08-07,3,3,6,CIN,KC,2,10,50,,1,,0,"(3:06) (SHOTGUN) 8-M.SCOTT SCRAMBLES UP THE MIDDLE TO KC 25 FOR 25 YARDS (34D-J.MCMILLIAN).",0,,,2014,25,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2014080703,2014-08-07,3,2,28,CIN,KC,1,10,75,,0,,0,"(2:28) 30-C.PEERMAN RIGHT GUARD TO KC 17 FOR 8 YARDS (52-J.JOHNSON).",0,,,2014,8,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",25,OPP,0,,0,,0
2014080703,2014-08-07,3,1,56,CIN,KC,2,2,83,,1,,0,"(1:56) 30-C.PEERMAN UP THE MIDDLE TO KC 15 FOR 2 YARDS (55-D.FORD).",0,,,2014,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,17,OPP,0,,0,,0
2014080703,2014-08-07,3,1,16,CIN,KC,1,10,85,,0,,0,"(1:16) 8-M.SCOTT SACKED AT KC 21 FOR -6 YARDS (96-J.HOWARD).",0,,,2014,-6,"UNDER CENTER",SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2014080703,2014-08-07,3,0,33,CIN,KC,2,16,79,,0,,0,"(:33) (SHOTGUN) 8-M.SCOTT PASS INCOMPLETE SHORT RIGHT TO 30-C.PEERMAN. PENALTY ON KC-96-J.HOWARD, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT KC 21 - NO PLAY.",0,,,2014,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,1,0,0,,21,OPP,1,KC,1,"DEFENSIVE HOLDING",5
2014080703,2014-08-07,3,0,29,CIN,KC,1,10,84,,0,,0,"(:29) (SHOTGUN) 30-C.PEERMAN UP THE MIDDLE TO KC 9 FOR 7 YARDS (52-J.JOHNSON).",0,,,2014,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,16,OPP,0,,0,,0
2014080703,2014-08-07,3,0,0,,CIN,0,0,0,,1,,0,"END QUARTER 3",0,,,2014,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2014080703,2014-08-07,4,15,0,CIN,KC,2,3,91,,1,,0,"(15:00) (SHOTGUN) 8-M.SCOTT PASS INCOMPLETE SHORT RIGHT TO 86-J.WRIGHT (23-P.GAINES). CINCINNATI CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 8-M.SCOTT PASS SHORT RIGHT TO 86-J.WRIGHT FOR 9 YARDS, TOUCHDOWN.",0,,,2014,9,SHOTGUN,PASS,0,1,1,1,"SHORT RIGHT",0,1,1,,0,0,0,0,0,0,,9,OPP,0,,0,,0
2014080703,2014-08-07,4,14,55,CIN,KC,0,0,85,,1,,0,"3-Q.SHARP EXTRA POINT IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",0,,,2014,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2014080703,2014-08-07,4,14,55,CIN,KC,0,0,35,,1,,0,"3-Q.SHARP KICKS 61 YARDS FROM CIN 35 TO KC 4. 13-W.DRESSLER TO KC 23 FOR 19 YARDS (33-R.BURKHEAD).",0,,,2014,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2014080703,2014-08-07,4,14,50,KC,CIN,1,10,23,,1,,0,"(14:50) 32-C.GRAY RIGHT END TO KC 48 FOR 25 YARDS (38-D.MANNING).",0,,,2014,25,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",23,OWN,0,,0,,0
2014080703,2014-08-07,4,14,9,KC,CIN,1,10,48,,0,,0,"(14:09) 32-C.GRAY UP THE MIDDLE TO CIN 48 FOR 4 YARDS (93-W.CLARKE).",0,,,2014,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,48,OWN,0,,0,,0
2014080703,2014-08-07,4,13,32,KC,CIN,2,6,52,,0,,0,"(13:32) (SHOTGUN) 32-C.GRAY RIGHT END PUSHED OB AT CIN 43 FOR 5 YARDS (57-V.REY).",0,,,2014,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",48,OPP,0,,0,,0
2014080703,2014-08-07,4,12,55,KC,CIN,3,1,57,,0,,0,"(12:55) 32-C.GRAY UP THE MIDDLE TO CIN 43 FOR NO GAIN (57-V.REY).",0,,,2014,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,43,OPP,0,,0,,0
2014080703,2014-08-07,4,12,30,KC,CIN,4,1,57,,1,,0,"(12:30) 32-C.GRAY UP THE MIDDLE TO CIN 42 FOR 1 YARD (36-S.WILLIAMS).",0,,,2014,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,43,OPP,0,,0,,0
2014080703,2014-08-07,4,11,46,KC,CIN,1,10,58,,0,,0,"(11:46) 32-C.GRAY LEFT GUARD TO CIN 39 FOR 3 YARDS (63-L.BLACK).",0,,,2014,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",42,OPP,0,,0,,0
2014080703,2014-08-07,4,11,8,KC,CIN,2,7,61,,1,,0,"(11:08) (SHOTGUN) 35O-C.WEST UP THE MIDDLE TO CIN 25 FOR 14 YARDS (36-S.WILLIAMS).",0,,,2014,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,39,OPP,0,,0,,0
